SKU,COST,MARGIN,QUANTITY
65482,9.66,0.19432860717264389,2.0
65483,6.67,0.21436984687868083,3.0
65484,6.67,0.21436984687868083,3.0
65493,4.41,0.36909871244635195,1.0
65494,2.64,0.24355300859598855,2.0
65495,16.26,0.18659329664832403,1.0
65496,13.01,0.07005003573981418,5.0
65498,19.09,0.04502251125562775,3.0
65500,17.09,0.2359742641377899,4.0
65502,21.09,0.1980282897866489,4.0
65504,34.09,0.1881400333412717,4.0
65506,21.32,0.28909636545515166,1.0
65508,29.09,0.21357123546904574,7.0
65509,189.09,0.004737091425864549,1.0
65510,0.49000000000000005,0.28985507246376807,20.0
65511,0.49,0.28985507246376807,2.0
65512,144.09,0.006207324643078872,1.0
65513,107.09,0.008334105009723043,1.0
65515,16.09,0.19509754877438715,2.0
65517,109.09,0.008182562051095478,1.0
65518,12.1,0.06851424172440343,1.0
65519,23.75,0.2080693564521507,6.0
65520,15.83,0.2801273306048203,1.0
65521,27.089999999999996,0.17884207335556235,5.0
65522,16.19,0.19009504752376175,3.0
65523,8.09,0.24448601828900535,2.0
65534,16.0,0.15588936650078533,3.0
65535,22.263333333333332,0.30405335000520994,3.0
65540,21.67,0.22579492675955687,2.0
65542,16.09,0.2683037744429286,3.0
65544,49.09,0.27798205618473293,2.0
65545,17.39,0.27511463109629003,1.0
65546,29.09,0.09065332916536413,1.0
65554,3.75,0.6872393661384487,1.0
65555,5.42,0.22460658082975682,1.0
65558,17.59,0.2000909504320145,1.0
65559,9.34,0.13438368860055602,1.0
65562,8.0,0.3327773144286906,2.0
65563,9.59,0.26173979984603546,1.0
65565,10.09,0.13630029707226027,2.0
65567,3.5036363636363634,0.2945630424639076,13.0
65569,12.489999999999998,0.2043641779841906,9.0
65570,7.09,0.2449414270500533,2.0
65571,22.09,0.21078956770275095,1.0
65574,2.34,0.26645768025078376,1.0
65575,22.09,0.21078956770275095,2.0
65576,13.19,0.25857223159078135,1.0
65577,7.99,0.23832221163012393,1.0
65578,21.09,0.04092769440654837,5.0
65581,5.33,0.33291614518147683,4.0
65583,13.0,0.27737632017787656,1.0
65584,9.5,0.13557779799818018,2.0
65587,145.0,0.006781286389478793,1.0
65588,38.09,0.023082841754295935,2.0
65593,124.09,0.052675776776853235,2.0
65594,49.99,0.20638196539133194,2.0
65597,33.31,0.1231903132403264,6.0
65598,13.09,0.23405500292568754,1.0
65600,16.67,0.23459944654104964,2.0
65601,118.09,0.22811948493365583,1.0
65602,48.09,0.01837109614206978,1.0
65603,16.79,0.011771630370806316,3.0
65604,17.1,0.22237380627557968,1.0
65606,36.09,0.05001316135825213,4.0
65610,16.09,0.18696311268317328,2.0
65611,16.09,0.15035588945111794,6.0
65612,12.33,0.05080831408775983,1.0
65613,22.09,0.15005771450557903,3.0
65615,8.44,0.2654482158398608,1.0
65618,13.839999999999998,0.30765382691345666,3.0
65619,29.09,0.030010003334444767,3.0
65620,53.67,0.23317616802400334,1.0
65622,34.09,0.02572163475278647,8.0
65624,29.09,0.030010003334444767,3.0
65626,57.1,0.015347473702362486,2.0
65627,57.09,0.015519917227108097,2.0
65628,59.0,0.01650275045840977,8.0
65629,57.0,0.2082233643561605,1.0
65630,9.233333333333334,0.5381023845255961,3.0
65631,8.14,0.25932666060054593,1.0
65632,6.99,0.36396724294813465,2.0
65635,163.0,0.006036953472772785,1.0
65638,50.09,0.2047944118113986,2.0
65639,59.44000000000001,0.03844644603135371,8.0
65640,3.07,0.38476953907815636,3.0
65643,32.09,0.19754938734683666,2.0
65646,7.09,0.2113459399332592,4.0
65647,9.09,0.2418682235195997,2.0
65649,24.09,0.036014405762304864,6.0
65652,13.66,0.28067403896787774,6.0
65653,4.49,0.25041736227045075,3.0
65654,10.09,0.158465387823186,2.0
65656,16.99,0.05558643690939412,10.0
65657,13.99,0.066711140760507,3.0
65658,16.99,0.05558643690939411,4.0
65659,12.33,0.11865618298784847,5.0
65661,26.09,0.03334568358651347,2.0
65662,17.09,0.05002779321845462,6.0
65665,14.09,0.21678710394663697,1.0
65668,19.09,0.20425177157148808,1.0
65669,11.09,0.20729092208720518,1.0
65670,0.99,0.7163323782234956,21.0
65671,0.9900000000000001,0.4142011834319526,12.0
65672,16.09,0.19509754877438715,2.0
65673,5.29,0.24320457796852651,9.0
65674,9.09,0.2418682235195997,1.0
65680,18.09,0.17735334242837647,1.0
65682,5.54,0.25033829499323407,1.0
65683,12.74,0.1931602279924002,1.0
65684,12.089999999999998,0.06928406466512704,3.0
65686,74.32,0.25672567256725676,3.0
65687,28.09,0.1735804648426008,1.0
65688,19.0,0.049524762381190524,1.0
65689,19.0,0.049524762381190524,1.0
65690,29.089999999999996,0.03001000333444476,17.0
65691,29.089999999999996,0.030010003334444767,5.0
65692,29.09,0.030010003334444767,4.0
65695,1.41,0.29145728643216084,3.0
65696,17.09,0.05002779321845462,1.0
65698,17.09,0.05002779321845462,1.0
65699,19.0,0.049524762381190524,1.0
65702,10.040000000000001,0.1326068947296555,8.0
65703,9.1,0.08908908908908915,2.0
65713,69.09,0.23224802755861754,2.0
65715,8.49,0.21391355429352352,6.0
65716,17.99,0.052659294365455515,8.0
65717,9.01,0.09809809809809812,6.0
65718,26.09,0.03334568358651347,7.0
65721,26.09,0.1844326351984995,1.0
65723,19.29,0.035017508754377154,3.0
65725,18.0,0.05213270142180087,1.0
65726,29.01,0.03267755918639536,4.0
65728,26.09,0.25435838811088884,1.0
65729,16.09,0.05297233666862853,1.0
65732,26.43,0.24464132609316952,2.0
65733,13.0,0.23484402589758677,7.0
65734,23.019999999999996,0.17756341550553767,20.0
65735,42.0,0.1960183767228178,2.0
65737,7.790000000000001,0.19465564789897766,5.0
65738,12.590000000000002,0.2057216196813814,16.0
65739,9.09,0.172884440400364,1.0
65740,19.29,0.1747455472250486,2.0
65741,12.090000000000002,0.1934623082054703,7.0
65743,18.09,0.10311540149188239,2.0
65744,15.09,0.22524690465295832,8.0
65746,28.09,0.19719919977136327,3.0
65752,11.69,0.2689180737961226,1.0
65753,11.69,0.2560836313786747,3.0
65756,26.09,0.03334568358651347,12.0
65757,3.4900000000000007,0.30060120240480964,6.0
65758,16.09,0.19509754877438715,3.0
65759,27.09,0.09669889963321103,1.0
65761,9.39,0.21684737281067554,2.0
65766,1.79,0.33457249070631967,3.0
65767,6.0,0.31500782810981753,2.0
65768,59.09,0.21202827043605801,3.0
65769,20.09,0.04287756074321099,4.0
65770,28.0,0.2430386590970533,2.0
65771,13.25,0.1995938641653046,2.0
65773,30.39,0.2000526454330087,1.0
65776,11.09,0.20729092208720518,1.0
65778,8.67,0.13213213213213215,2.0
65782,0.66,0.3333333333333333,36.0
65787,12.01,0.07544264819091612,1.0
65789,17.09,0.20918744489295618,3.0
65794,15.090000000000002,0.12894681147135983,7.0
65796,66.09,0.013434841021047791,2.0
65799,19.09,0.04502251125562775,1.0
65801,26.09,0.209154289178539,1.0
65802,17.09,0.22282855843565252,1.0
65803,7.19,0.28028028028028024,2.0
65822,6.329999999999999,0.0944206008583691,13.0
65823,14.09,0.06004002668445633,3.0
65824,15.09,0.2451225612806403,5.0
65825,0.6599999999999995,0.33088774761555384,225.0
65826,19.09,0.13187812642110044,15.0
65827,19.0,0.049524762381190524,2.0
65828,35.09000000000002,0.025006946373992738,13.0
65829,16.09,0.052972336668628536,15.0
65830,59.09,0.2612826603325415,4.0
65833,9.09,0.09009009009009013,5.0
65834,8.29,0.23905469037799376,7.0
65837,42.09,0.24825861761028753,1.0
65841,22.0,0.21400500178635223,1.0
65843,18.0,0.05213270142180087,1.0
65846,6.0,0.14163090128755368,3.0
65848,11.39,0.1858470335954253,1.0
65851,19.29,0.035017508754377154,1.0
65855,38.25,0.08906882591093122,2.0
65856,38.09,0.023082841754295935,3.0
65861,13.09,0.06433166547533956,4.0
65864,19.09,0.1696389734667246,1.0
65868,17.34,0.3061224489795918,1.0
65870,19.29,0.035017508754377154,3.0
65873,10.49,0.3002001334222815,9.0
65874,29.09,0.030010003334444767,1.0
65876,13.09,0.22954679223072388,2.0
65877,7.0,0.2992992992992993,6.0
65879,14.09,0.21678710394663697,1.0
65882,17.99,0.05265929436545551,1.0
65883,17.99,0.05265929436545551,1.0
65884,17.99,0.05265929436545551,1.0
65887,12.0,0.1422444603288063,6.0
65890,29.09,0.030010003334444767,6.0
65891,19.09,0.1696389734667246,4.0
65892,29.089999999999993,0.03001000333444476,13.0
65894,9.01,0.09809809809809814,2.0
65896,39.09,0.2180436087217443,1.0
65898,8.09,0.10011123470522806,3.0
65899,8.09,0.10011123470522806,1.0
65901,19.84,0.2649129307150796,1.0
65902,13.089999999999998,0.22954679223072386,3.0
65904,8.0,0.1769299889433371,4.0
65905,8.09,0.19019019019019023,5.0
65906,12.01,0.07544264819091612,5.0
65909,19.49,0.22008803521408565,2.0
65910,8.09,0.26387625113739765,1.0
65916,12.19,0.06158583525789074,1.0
65918,10.09,0.08189262966333033,2.0
65922,10.66,0.20978502594514456,1.0
65930,17.09,0.05002779321845462,1.0
65932,24.09,0.036014405762304864,3.0
65933,21.09,0.04092769440654837,6.0
65934,13.01,0.1863664790494059,1.0
65935,10.51,0.15204768743010352,22.0
65936,12.01,0.141529664045747,5.0
65937,9.01,0.09809809809809814,1.0
65942,28.0,0.034149706795446655,1.0
65950,19.29,0.035017508754377154,1.0
65951,11.39,0.1858470335954253,3.0
65952,6.67,0.2580645161290323,4.0
65954,8.01,0.10901001112347057,29.0
65955,8.19,0.08898776418242499,9.0
65956,5.38,0.2303290414878398,1.0
65957,14.01,0.06537691794529689,4.0
65958,19.01,0.04902451225612791,10.0
65959,10.01,0.08917197452229303,1.0
65960,8.19,0.08898776418242497,9.0
65961,12.01,0.18737044460232927,5.0
65962,5.19,0.2575107296137339,4.0
65963,6.01,0.14020028612303295,2.0
65964,7.19,0.10012515644555692,2.0
65965,11.09,0.3064415259537211,1.0
65966,8.19,0.08898776418242499,2.0
65967,8.19,0.08898776418242499,5.0
65968,22.01,0.26608869623207726,2.0
65969,6.19,0.11444921316165949,2.0
65970,17.09,0.05002779321845462,1.0
65972,10.01,0.08917197452229303,4.0
65976,0.71,0.2828282828282829,1.0
65977,4.99,0.3247631935047361,1.0
65979,18.09,0.04739336492890988,1.0
65981,10.39,0.054595086442220164,6.0
65982,10.39,0.054595086442220164,3.0
65984,6.01,0.14020028612303295,1.0
65985,6.01,0.14020028612303295,2.0
65986,6.01,0.14020028612303295,5.0
65987,3.01,0.2035869618335533,10.0
65990,14.01,0.2622432859399684,2.0
65991,6.01,0.14020028612303295,5.0
65992,6.010000000000001,0.14020028612303295,5.0
65993,29.009999999999998,0.03267755918639536,7.0
65995,10.39,0.054595086442220164,6.0
66000,14.01,0.12382739212007507,1.0
66005,10.610000000000005,0.034576888080072865,19.0
66007,14.01,0.06537691794529689,3.0
66008,8.19,0.08898776418242499,4.0
66010,3.01,0.2456140350877194,4.0
66012,37.09,0.023690444853908883,4.0
66013,7.19,0.10012515644555692,2.0
66014,6.19,0.11444921316165949,2.0
66015,6.19,0.11444921316165949,2.0
66016,6.19,0.11444921316165949,1.0
66017,6.01,0.14020028612303295,4.0
66020,15.09,0.05628517823639777,1.0
66021,9.34,0.0650650650650651,1.0
66022,9.29,0.07007007007007017,9.0
66024,11.09,0.20729092208720518,2.0
66025,10.19,0.072793448589627,2.0
66027,7.090000000000002,0.1126408010012516,14.0
66028,13.29,0.11340893929286197,2.0
66029,10.39,0.054595086442220164,2.0
66031,11.09,0.20729092208720518,2.0
66032,12.01,0.07544264819091612,1.0
66033,12.01,0.0754426481909161,19.0
66034,12.010000000000002,0.07544264819091612,13.0
66035,19.19,0.04002001000500236,1.0
66036,18.09,0.04739336492890988,3.0
66037,18.09,0.04739336492890988,1.0
66041,4.09,0.18036072144288584,2.0
66042,10.39,0.17908832751287296,2.0
66047,16.09,0.2683037744429286,3.0
66048,8.09,0.10011123470522805,3.0
66050,16.09,0.22977501196744857,1.0
66051,16.09,0.2683037744429286,1.0
66053,4.09,0.41487839771101576,3.0
66059,18.09,0.04739336492890988,2.0
66060,11.09,0.20729092208720518,1.0
66061,3.183076923076924,0.35695408993904726,36.0
66062,9.01,0.09809809809809814,1.0
66064,15.09,0.05628517823639777,2.0
66066,12.01,0.16539263377345384,12.0
66067,3.01,0.22880320578605295,10.0
66069,20.0,0.04716531681753209,6.0
66070,11.01,0.2491762484601793,5.0
66071,16.274,0.07047286680837425,6.0
66072,31.98,0.030615337981206473,1.0
66076,6.01,0.14020028612303295,6.0
66077,15.090000000000002,0.056285178236397775,6.0
66078,13.089999999999998,0.06433166547533956,4.0
66079,13.29,0.11340893929286196,4.0
66080,14.010000000000002,0.06537691794529689,15.0
66081,8.19,0.088987764182425,12.0
66082,9.01,0.09809809809809812,12.0
66083,20.289999999999996,0.033349213911386344,15.0
66084,6.19,0.27315751191751303,5.0
66085,5.43,0.20270244066394336,2.0
66087,7.090000000000002,0.1126408010012516,14.0
66088,7.0900000000000025,0.11264080100125161,13.0
66089,9.01,0.09809809809809812,8.0
66090,5.75,0.23230974632843793,2.0
66093,18.09,0.04739336492890988,1.0
66094,12.01,0.07544264819091612,1.0
66096,7.0900000000000025,0.11264080100125157,26.0
66098,7.0900000000000025,0.11264080100125161,14.0
66099,9.01,0.09809809809809812,10.0
66100,14.01,0.06537691794529689,5.0
66101,5.75,0.23230974632843793,2.0
66102,9.89,0.2930664760543245,1.0
66103,19.19,0.04002001000500236,1.0
66104,9.09,0.09009009009009013,3.0
66105,10.39,0.054595086442220164,4.0
66106,5.38,0.23032904148783978,5.0
66107,5.33,0.17873651771956858,1.0
66110,8.19,0.08898776418242499,1.0
66111,12.01,0.24890556597873673,4.0
66112,3.01,0.22880320578605295,14.0
66113,8.19,0.2547770700636943,1.0
66114,8.19,0.18018018018018025,2.0
66117,8.19,0.18018018018018025,4.0
66120,13.29,0.11340893929286197,4.0
66121,3.01,0.2456140350877194,5.0
66122,12.01,0.2210679219103091,6.0
66123,12.010000000000002,0.23697514709226772,15.0
66124,11.59,0.1945795691452398,4.0
66126,6.66,0.25917686318131256,4.0
66127,6.670000000000001,0.2385170355820805,8.0
66128,13.289999999999996,0.11340893929286197,14.0
66130,5.19,0.25191969595118663,9.0
66131,5.19,0.2575107296137339,2.0
66132,5.19,0.2575107296137339,1.0
66133,3.01,0.2456140350877194,3.0
66134,8.19,0.08898776418242499,1.0
66138,4.07,0.1843687374749499,7.0
66139,4.08,0.18236472945891785,3.0
66140,4.08,0.18236472945891785,8.0
66141,7.330000000000002,0.0826032540675845,26.0
66142,4.08,0.18236472945891785,2.0
66143,4.08,0.18236472945891785,17.0
66145,5.43,0.22317596566523612,2.0
66148,11.4,0.049207673060884055,2.0
66149,18.09,0.04739336492890988,5.0
66150,9.090000000000002,0.09009009009009014,7.0
66153,7.99,0.27297543221110093,14.0
66160,5.39,0.10016694490818037,11.0
66162,17.59,0.2000909504320145,1.0
66166,9.33,0.06606606606606608,1.0
66169,19.67,0.29724901750625216,2.0
66171,6.71,0.32832832832832837,1.0
66173,3.09,0.4267161410018553,1.0
66174,7.0,0.12390488110137675,2.0
66176,9.19,0.08008008008008015,2.0
66177,1.99,0.6012024048096192,1.0
66178,5.43,0.09348914858096836,1.0
66179,9.19,0.08008008008008015,4.0
66180,9.37,0.25193734383207633,9.0
66184,31.09,0.028133791809940564,3.0
66185,7.33,0.0826032540675845,42.0
66186,8.19,0.08898776418242499,5.0
66187,8.09,0.10011123470522806,5.0
66188,14.01,0.06537691794529689,2.0
66189,14.01,0.06537691794529689,3.0
66190,8.09,0.19019019019019023,4.0
66195,5.34,0.19578313253012047,5.0
66197,8.09,0.10011123470522806,2.0
66199,4.21,0.27778827421088337,29.0
66201,15.33,0.041275797373358354,4.0
66202,15.67,0.20818595250126323,1.0
66203,7.33,0.0826032540675845,4.0
66204,7.33,0.0826032540675845,2.0
66205,7.33,0.0826032540675845,1.0
66206,7.33,0.0826032540675845,1.0
66207,7.33,0.0826032540675845,1.0
66209,9.01,0.09809809809809812,8.0
66210,12.01,0.07544264819091612,5.0
66211,11.01,0.08173477898248543,1.0
66213,7.489999999999999,0.0625782227784731,26.0
66218,13.33,0.21542083578575624,2.0
66220,8.09,0.10011123470522806,2.0
66222,7.09,0.11264080100125161,12.0
66226,14.01,0.06537691794529689,1.0
66227,11.39,0.2401601067378252,2.0
66228,24.09,0.036014405762304864,2.0
66233,8.19,0.08898776418242499,6.0
66234,12.66,0.09506790564689065,3.0
66236,33.09,0.2804957599478147,1.0
66239,7.49,0.24266936299292216,1.0
66242,15.1,0.055659787367104474,2.0
66243,17.09,0.1000526592943654,8.0
66244,9.01,0.1801637852593267,1.0
66247,7.09,0.2113459399332592,1.0
66248,7.09,0.2113459399332592,2.0
66249,7.09,0.2113459399332592,1.0
66250,7.09,0.2113459399332592,1.0
66251,7.09,0.2113459399332592,1.0
66252,8.09,0.10011123470522806,4.0
66256,9.09,0.09009009009009013,2.0
66261,3.66,0.2665330661322645,2.0
66263,6.29,0.3003337041156841,2.0
66264,3.69,0.2410200147129703,2.0
66265,3.69,0.2215189873417722,1.0
66266,17.09,0.1000526592943654,4.0
66268,10.39,0.17908832751287296,2.0
66269,8.09,0.25094942923846947,4.0
66270,8.09,0.26387625113739765,1.0
66271,9.09,0.09009009009009013,7.0
66272,8.09,0.26387625113739765,1.0
66273,8.09,0.26387625113739765,1.0
66275,7.09,0.11264080100125161,1.0
66276,10.09,0.278770550393138,1.0
66277,8.09,0.10011123470522806,4.0
66278,7.09,0.11264080100125161,2.0
66280,9.090000000000002,0.09009009009009013,7.0
66281,15.09,0.05628517823639777,2.0
66282,9.09,0.09009009009009013,2.0
66283,15.1,0.055659787367104474,8.0
66284,17.09,0.050027793218454616,10.0
66286,17.09,0.05002779321845462,11.0
66287,12.09,0.2884049440847557,1.0
66288,8.09,0.10011123470522806,15.0
66289,8.09,0.10011123470522805,4.0
66290,8.09,0.10011123470522806,8.0
66291,8.09,0.10011123470522805,4.0
66292,8.09,0.10011123470522806,9.0
66295,7.090000000000001,0.1679399791321461,15.0
66297,6.09,0.2377972465581978,5.0
66298,7.0900000000000025,0.19623440801799266,21.0
66299,0.67,0.42843332023074704,14.0
66300,38.09,0.023082841754295935,4.0
66301,2.08,0.34796238244514105,5.0
66302,12.99,0.18761726078799248,5.0
66303,16.67,0.16608304152076023,1.0
66304,12.29,0.053887605850654434,3.0
66305,10.090000000000002,0.08189262966333033,19.0
66306,3.79,0.3096539162112933,1.0
66307,28.99,0.14710208884966175,3.0
66308,22.09,0.21078956770275095,1.0
66310,7.33,0.26626626626626626,1.0
66311,39.09,0.022505626406601614,1.0
66314,49.0,0.2998999857122446,1.0
66315,30.67,0.07032434070930585,2.0
66320,18.0,0.05213270142180087,1.0
66321,5.09,0.2718168812589414,4.0
66322,11.090000000000002,0.2072909220872052,10.0
66323,18.0,0.05213270142180087,1.0
66324,37.09,0.023690444853908886,1.0
66327,18.0,0.05213270142180087,2.0
66328,21.01,0.15926370548219276,1.0
66329,26.09,0.1844326351984995,1.0
66332,80.0,0.19991999199919988,1.0
66333,18.884444444444444,0.05461350326947553,9.0
66335,18.0,0.05213270142180087,1.0
66341,16.09,0.19509754877438715,1.0
66343,25.0,0.038091573682185395,3.0
66344,20.09,0.18196860322337297,3.0
66354,11.09,0.20729092208720518,1.0
66357,59.99,0.20002667022269627,3.0
66358,33.09,0.21195522743510356,1.0
66360,59.99,0.20002667022269627,1.0
66366,14.39,0.15303119482048252,1.0
66368,19.0,0.23969587835134049,2.0
66369,18.24,0.08754377188594298,1.0
66371,12.5,0.03772132409545806,18.0
66374,37.09,0.023690444853908886,1.0
66377,38.09,0.20629297770368824,1.0
66380,19.59,0.10914051841746243,1.0
66381,33.0,0.02912621359223306,7.0
66386,44.09,0.21153171493262565,4.0
66394,5.89,0.2434037276503403,2.0
66396,5.89,0.18080667593880398,1.0
66397,33.01,0.1310871281916295,1.0
66398,22.09,0.03914745541539794,2.0
66400,39.09,0.2180436087217443,1.0
66401,30.09,0.14004001143183772,3.0
66403,2.0,0.33110367892976594,15.0
66410,11.09,0.07506255212677233,2.0
66412,18.09,0.21313614615050017,3.0
66419,20.09,0.04287756074321099,1.0
66420,28.09,0.031045187995860594,1.0
66421,24.09,0.036014405762304864,7.0
66422,39.09,0.022505626406601614,3.0
66425,21.49,0.2037791774731382,1.0
66426,9.89,0.3402268178785857,2.0
66431,17.09,0.05002779321845462,1.0
66433,24.0,0.14255091103965697,7.0
66434,17.0,0.22692132787630737,1.0
66436,8.09,0.10011123470522806,1.0
66441,30.69,0.23255813953488372,1.0
66444,20.25,0.19412309973762445,8.0
66447,16.67,0.24192814915870836,12.0
66448,14.66,0.20188640523911155,3.0
66449,8.66,0.03455964325529548,2.0
66456,19.09,0.04502251125562775,5.0
66458,27.29,0.025008931761343313,2.0
66462,18.99,0.24009603841536617,3.0
66471,7.790000000000001,0.22022022022022023,12.0
66473,40.0,0.02415223225176877,1.0
66474,4.34,0.2690923067443983,9.0
66475,6.659999999999998,0.32831552009634196,9.0
66477,12.489999999999998,0.03849114703618168,8.0
66480,49.0,0.2220987458326719,1.0
66482,68.0,0.43328610717559796,1.0
66491,23.09,0.1424869543882929,8.0
66494,34.09,0.02572163475278647,3.0
66496,7.340000000000002,0.1835372636262514,28.0
66497,10.090000000000002,0.158465387823186,6.0
66498,41.0,0.023577042152893593,1.0
66500,19.09,0.04502251125562775,2.0
66503,28.09,0.20062606715993173,1.0
66504,10.33,0.26161543959971406,3.0
66505,10.33,0.26161543959971406,3.0
66506,123.0,0.23120195012188266,1.0
66507,26.0,0.27757710475131986,1.0
66509,4.09,0.317195325542571,2.0
66512,4.09,0.317195325542571,3.0
66513,7.19,0.28028028028028024,1.0
66514,4.09,0.317195325542571,1.0
66515,4.09,0.317195325542571,1.0
66516,7.19,0.28028028028028024,1.0
66520,45.09,0.24837472912152023,1.0
66521,8.99,0.2859412231930103,4.0
66525,9.09,0.172884440400364,2.0
66530,9.01,0.09809809809809812,17.0
66531,9.01,0.09809809809809814,5.0
66532,7.489999999999998,0.06257822277847311,16.0
66535,11.01,0.08173477898248543,1.0
66536,20.09,0.21344367476186565,3.0
66539,0.99,0.41420118343195267,2.0
66540,9.34,0.15013648771610558,14.0
66541,24.09,0.036014405762304864,1.0
66542,0.66,0.4453781512605042,2.0
66543,7.29,0.3366696997270246,1.0
66547,11.79,0.2134756504336225,5.0
66548,9.33,0.2218515429524604,2.0
66550,7.0,0.221357063403782,2.0
66551,7.0,0.2733185540007936,4.0
66555,6.89,0.2134006559461072,2.0
66557,14.16,0.13925736038396277,5.0
66558,2.55,0.3089430894308943,2.0
66559,23.759999999999998,0.009587328053355436,7.0
66560,12.09,0.06928406466512704,1.0
66564,9.01,0.09809809809809815,3.0
66565,9.01,0.09809809809809814,1.0
66567,19.09,0.04502251125562775,2.0
66568,29.09,0.11821764170960904,2.0
66569,36.09,0.1605024424284717,3.0
66577,6.739999999999998,0.32532532532532527,21.0
66578,9.0,0.09909909909909911,1.0
66580,0.66,0.4453781512605042,5.0
66583,9.09,0.09009009009009013,2.0
66584,119.09,0.007500625052087603,4.0
66586,19.0,0.09480705097665548,1.0
66587,19.0,0.09480705097665548,1.0
66590,49.0,0.24603785197722722,1.0
66593,19.57,0.11005002273760793,1.0
66598,29.09,0.030010003334444767,3.0
66599,29.09,0.030010003334444767,7.0
66600,68.0,0.014349905783446804,1.0
66602,9.33,0.21284281701254013,4.0
66605,8.09,0.10011123470522806,2.0
66607,4.68625,0.29252185156628474,23.0
66608,5.09,0.2718168812589414,1.0
66609,11.09,0.07506255212677233,4.0
66613,68.0,0.014349905783446804,2.0
66615,24.0,0.14255091103965697,1.0
66618,40.09,0.1980396079215843,1.0
66620,8.09,0.19019019019019023,1.0
66621,9.0,0.09909909909909911,2.0
66622,6.75,0.32432432432432445,23.0
66625,39.089999999999996,0.2180436087217443,8.0
66626,46.49,0.22503750625104182,6.0
66628,36.49,0.2700540108021604,1.0
66629,26.4,0.339834958739685,1.0
66630,31.19,0.1333703806612948,1.0
66635,22.100000000000005,0.03871248368856012,3.0
66638,115.09,0.04083673639469949,1.0
66644,11.09,0.07506255212677233,8.0
66645,6.33,0.09442060085836912,3.0
66646,2.87,0.3150357995226731,7.0
66647,12.09,0.1037805782060786,2.0
66659,21.09,0.04092769440654837,1.0
66669,17.09,0.09528851244044471,6.0
66670,9.09,0.2418682235195997,4.0
66672,24.09,0.036014405762304864,8.0
66673,15.589999999999998,0.3218790778599391,3.0
66674,8.79,0.30182684670373316,3.0
66675,34.09,0.0783995674506623,4.0
66676,26.09,0.10003449465332868,7.0
66682,2.94,0.41082164328657317,2.0
66684,9.09,0.2418682235195997,2.0
66685,8.0,0.2450777171881292,7.0
66687,14.09,0.06004002668445633,5.0
66688,5.98,0.2515644555694618,2.0
66689,8.98,0.25104253544620514,1.0
66696,7.98,0.20120120120120116,4.0
66698,0.66,0.3333333333333333,7.0
66700,29.09,0.030010003334444767,1.0
66701,29.09,0.0741138225220269,4.0
66702,0.9900000000000001,0.40328168794767977,9.0
66704,12.01,0.07544264819091612,4.0
66713,17.09,0.05002779321845462,2.0
66714,11.44,0.2368245496997999,1.0
66721,16.09,0.17390475121710403,2.0
66723,13.29,0.05003573981415304,2.0
66724,31.09,0.028133791809940564,2.0
66726,17.09,0.05002779321845462,6.0
66730,12.49,0.03849114703618168,6.0
66731,17.09,0.05002779321845462,2.0
66738,32.09,0.055898793762871386,2.0
66742,79.0,0.2099209920992099,1.0
66743,21.09,0.04092769440654837,1.0
66746,17.09,0.18580276322058117,1.0
66747,24.99,0.038476337052712584,4.0
66748,9.0,0.23011120615911032,1.0
66749,10.09,0.08189262966333033,3.0
66750,8.33,0.07341490545050057,18.0
66751,13.66,0.14571607254534083,1.0
66752,50.49,0.2231112478842898,1.0
66757,32.0,0.030009093664746953,2.0
66758,45.0,0.021526418786692803,4.0
66762,17.09,0.14507253626813402,4.0
66763,4.09,0.317195325542571,1.0
66765,4.09,0.317195325542571,1.0
66766,7.19,0.28028028028028024,1.0
66769,35.84,0.03108948364422813,4.0
66771,32.09,0.02728099424067895,2.0
66772,16.09,0.19509754877438715,2.0
66773,8.29,0.18801209550737719,5.0
66774,8.09,0.19019019019019023,1.0
66777,3.55,0.2652280871027576,90.0
66778,13.09,0.27237354085603105,2.0
66779,10.66,0.030027297543221115,5.0
66784,11.0,0.08256880733944956,7.0
66788,21.0,0.0865593736407133,1.0
66789,39.0,0.024756189047261862,1.0
66790,17.0,0.22692132787630737,3.0
66792,19.19,0.04002001000500236,2.0
66793,5.620000000000001,0.3301549463647199,4.0
66794,11.34,0.16688704799354584,5.0
66797,3.95,0.20841683366733466,3.0
66798,3.95,0.20841683366733466,1.0
66799,6.659999999999999,0.25267080518817414,7.0
66801,6.66,0.25917686318131256,2.0
66802,12.01,0.24890556597873673,1.0
66803,12.01,0.1987991994663109,4.0
66804,12.01,0.24890556597873673,3.0
66807,16.09,0.2683037744429286,1.0
66808,29.09,0.030010003334444767,1.0
66810,14.99,0.20844218662972386,10.0
66811,10.39,0.054595086442220164,3.0
66814,2.25,0.2946708463949843,4.0
66818,13.09,0.06433166547533956,1.0
66820,13.089999999999998,0.06433166547533956,3.0
66823,13.09,0.06433166547533956,1.0
66824,8.33,0.16616616616616617,13.0
66825,8.0,0.10813823857302124,3.0
66827,20.66,0.060482037289677056,3.0
66828,28.67,0.2249256555825899,1.0
66829,17.0,0.18395081047680956,2.0
66830,12.0,0.07621247113163974,1.0
66831,25.34,0.1550516838946315,2.0
66832,26.66,0.01222675064838823,2.0
66833,18.67,0.06603301650825397,2.0
66844,9.67,0.12010919017288446,2.0
66846,9.34,0.24100594587795704,3.0
66847,11.34,0.05421184320266892,3.0
