,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
195,71602,71604,13,0.4399323181049069,33,1.116751269035533,48,1.6243654822335025,0.3939393939393939,0.2708333333333333,0.24251893939393937,71602,4.5,0.2363865926946809,49.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
196,70278,71604,3,0.10152284263959391,35,1.1844331641285957,48,1.6243654822335025,0.08571428571428572,0.0625,0.05276785714285714,70278,0.9600000000000009,0.24975120485743896,122.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
197,70978,71604,4,0.1353637901861252,11,0.3722504230118443,48,1.6243654822335025,0.36363636363636365,0.08333333333333333,0.22386363636363638,70978,3.790000000000002,0.2338044584245849,25.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
198,71347,71604,3,0.10152284263959391,28,0.9475465313028765,48,1.6243654822335025,0.10714285714285714,0.0625,0.06595982142857143,71347,2.0499999999999985,0.3134759644825473,42.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
199,71296,71604,14,0.47377326565143824,53,1.793570219966159,48,1.6243654822335025,0.2641509433962264,0.2916666666666667,0.1626179245283019,71296,3.5500000000000065,0.28062108236762545,104.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
200,71288,71604,3,0.10152284263959391,111,3.7563451776649748,48,1.6243654822335025,0.027027027027027025,0.0625,0.016638513513513514,71288,0.3664071856287416,0.6309654375459591,215.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
201,71394,71604,6,0.20304568527918782,97,3.282571912013536,48,1.6243654822335025,0.061855670103092786,0.125,0.0380798969072165,71394,0.759999999999999,0.22832421918918064,746.0,5,0.759999999999999,0.22832421918918064,746.0,71604,0.6899999999999993,0.2942928124817531,362.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
202,71600,70571,3,0.10152284263959391,14,0.47377326565143824,18,0.6091370558375634,0.21428571428571427,0.16666666666666669,0.35178571428571437,71600,18.0,0.05213270142180089,41.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,70571,10.38999999999999,0.054595086442220137,78.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
203,71600,71669,4,0.1353637901861252,14,0.47377326565143824,89,3.011844331641286,0.2857142857142857,0.0449438202247191,0.09486356340288925,71600,18.0,0.05213270142180089,41.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71669,7.700000000000018,0.10493655436502032,145.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
204,71239,71669,3,0.10152284263959391,7,0.23688663282571912,89,3.011844331641286,0.42857142857142855,0.033707865168539325,0.14229534510433386,71239,10.01,0.08917197452229303,32.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71669,7.700000000000018,0.10493655436502032,145.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
205,71114,71669,4,0.1353637901861252,22,0.7445008460236886,89,3.011844331641286,0.18181818181818182,0.0449438202247191,0.06036772216547498,71114,14.0,0.06604402935290199,49.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71669,7.700000000000018,0.10493655436502032,145.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
206,71643,71669,4,0.1353637901861252,24,0.8121827411167513,89,3.011844331641286,0.16666666666666666,0.0449438202247191,0.0553370786516854,71643,14.649999999999983,0.08380237648530342,95.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,71669,7.700000000000018,0.10493655436502032,145.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
207,70677,71472,3,0.10152284263959391,8,0.2707275803722504,35,1.1844331641285957,0.375,0.08571428571428572,0.31660714285714286,70677,18.089999999999996,0.0950475237618809,27.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71472,20.84383561643836,0.09335208279954936,80.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
208,71548,71472,3,0.10152284263959391,12,0.40609137055837563,35,1.1844331641285957,0.25,0.08571428571428572,0.21107142857142855,71548,19.08999999999999,0.045022511255627735,31.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71472,20.84383561643836,0.09335208279954936,80.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
209,70607,70631,3,0.10152284263959391,20,0.676818950930626,14,0.47377326565143824,0.15,0.21428571428571427,0.31660714285714286,70607,14.029999999999989,0.1822155452975686,38.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,70631,15.330000000000002,0.04127579737335837,31.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,1
210,71550,71385,3,0.10152284263959391,9,0.3045685279187817,32,1.0829103214890017,0.33333333333333337,0.09375,0.30781250000000004,71550,6.0,0.14163090128755365,42.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71385,7.089999999999996,0.1126408010012516,76.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
