,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
135,71394,69117,6,0.18303843807199513,133,4.057352043929225,40,1.2202562538133008,0.045112781954887216,0.15,0.03696992481203007,71394,0.7599999999999979,0.22924733161996305,776.0,5,0.7599999999999979,0.22924733161996305,776.0,69117,0.7100000000000006,0.2769678397870435,151.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
136,71483,71282,4,0.12202562538133008,12,0.36607687614399026,22,0.6711409395973155,0.3333333333333333,0.1818181818181818,0.4966666666666666,71483,21.089999999999996,0.04092769440654839,23.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71282,20.60111111111112,0.04192864963632335,54.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
137,71288,71282,4,0.12202562538133008,126,3.8438071995118976,22,0.6711409395973155,0.031746031746031744,0.1818181818181818,0.047301587301587296,71288,0.3789502762430924,0.6203983716196584,265.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71282,20.60111111111112,0.04192864963632335,54.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
138,70958,69926,5,0.1525320317266626,24,0.7321537522879805,14,0.4270896888346553,0.20833333333333331,0.35714285714285715,0.487797619047619,70958,8.089999999999995,0.0960893854748602,72.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,69926,8.0,0.11012235817575088,39.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
139,70958,71655,4,0.12202562538133008,24,0.7321537522879805,106,3.233679072605247,0.16666666666666666,0.03773584905660377,0.051540880503144655,70958,8.089999999999995,0.0960893854748602,72.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
140,70373,71655,4,0.12202562538133008,12,0.36607687614399026,106,3.233679072605247,0.3333333333333333,0.03773584905660377,0.10308176100628931,70373,13.629999999999995,0.09072715143428947,17.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
141,70693,71655,16,0.4881025015253203,88,2.684563758389262,106,3.233679072605247,0.1818181818181818,0.1509433962264151,0.05622641509433962,70693,1.00196261682243,0.4379829208713525,190.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
142,71288,71655,4,0.12202562538133008,126,3.8438071995118976,106,3.233679072605247,0.031746031746031744,0.03773584905660377,0.009817310572027553,71288,0.3789502762430924,0.6203983716196584,265.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
143,69512,71655,5,0.1525320317266626,12,0.36607687614399026,106,3.233679072605247,0.41666666666666663,0.04716981132075472,0.12885220125786165,69512,3.14,0.36705341288602295,19.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
144,69455,71655,4,0.12202562538133008,55,1.6778523489932886,106,3.233679072605247,0.07272727272727272,0.03773584905660377,0.022490566037735846,69455,0.3500000000000004,0.5559405188750887,113.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
145,70794,71655,5,0.1525320317266626,19,0.5796217205613179,106,3.233679072605247,0.2631578947368421,0.04716981132075472,0.08138033763654419,70794,11.0,0.08256880733944959,82.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
146,71406,71655,4,0.12202562538133008,67,2.043929225137279,106,3.233679072605247,0.05970149253731343,0.03773584905660377,0.018462404956350324,71406,1.2000000000000013,0.5350760777290956,173.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71655,29.090000000000078,0.03001000333444467,204.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
147,70616,70712,4,0.12202562538133008,17,0.5186089078706528,16,0.4881025015253203,0.23529411764705882,0.25,0.48205882352941176,70616,11.389999999999993,0.05004170141784818,41.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,70712,11.389999999999993,0.05004170141784818,34.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
148,72570,63498,4,0.12202562538133008,25,0.7626601586333129,11,0.33557046979865773,0.16,0.3636363636363636,0.47680000000000006,72570,2.2999999999999985,0.2282460596477654,38.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,63498,8.120000000000003,0.18718718718718727,25.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
149,70908,71440,4,0.12202562538133008,11,0.33557046979865773,27,0.823672971323978,0.3636363636363636,0.14814814814814817,0.4414814814814815,70908,6.790000000000003,0.13747036901773996,20.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71440,4.08,0.1717941253090603,39.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
150,71347,71440,4,0.12202562538133008,30,0.9151921903599756,27,0.823672971323978,0.13333333333333333,0.14814814814814817,0.16187654320987657,71347,2.0499999999999985,0.31116240363025405,49.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71440,4.08,0.1717941253090603,39.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
151,71535,66005,4,0.12202562538133008,39,1.1897498474679682,8,0.24405125076266015,0.10256410256410257,0.5,0.42025641025641025,71535,19.289999999999974,0.035017508754377154,119.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,66005,10.610000000000003,0.034576888080072865,19.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
152,70913,71358,4,0.12202562538133008,35,1.0677242220866383,9,0.2745576571079927,0.11428571428571427,0.4444444444444444,0.41625396825396815,70913,8.160000000000009,0.10263750089047123,58.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71358,3.2000000000000006,0.18447458854838056,19.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
153,70913,69269,4,0.12202562538133008,35,1.0677242220866383,17,0.5186089078706528,0.11428571428571427,0.23529411764705882,0.22036974789915967,70913,8.160000000000009,0.10263750089047123,58.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,69269,18.0,0.05213270142180088,38.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
